FishID,cohort,pattern
MLL-4V8P-1510,1510,99
MLL-4W5G-1510,1510,13
MLL-4W7V-1510,1510,8
MLL-4Y5P-1510,1510,14
MLL-4Y6V-1510,1510,13
MLL-4Y7V-1510,1510,99
MLL-5B7K-1510,1510,26
MLL-5F6Y-1510,1510,8
MLL-5F7O-1510,1510,99
MLL-5F7R-1510,1510,99
MLL-5K6P-1510,1510,22
MLL-5O7V-1510,1510,22
MLL-5P7O-1510,1510,11
MLL-5P7V-1510,1510,5
MLL-5P7W-1510,1510,8
MLL-5P8G-1510,1510,24
MLL-5R8W-1510,1510,26
MLL-5W7F-1510,1510,99
MLL-6F8V-1510,1510,26
MLL-6F8W-1510,1510,21
MLL-6K8R-1510,1510,9
MLL-6P7P8F-1510,1510,23
MLL-6Y8Y-1510,1510,25
MLL-7O8B-1510,1510,1
MLL-7O8V-1510,1510,1
MLL-7R8V-1510,1510,22
MLL-7W8F-1510,1510,99
MLL-1B8R-1511,1511,99
MLL-1G5Y-1511,1511,99
MLL-1O2W-1511,1511,99
MLL-1O4W-1511,1511,2
MLL-1O6W-1511,1511,99
MLL-1O7B-1511,1511,4
MLL-1O8R-1511,1511,99
MLL-1P3Y-1511,1511,24
MLL-1P6R-1511,1511,99
MLL-1R5P-1511,1511,27
MLL-1R8Y-1511,1511,12
MLL-1W5G-1511,1511,99
MLL-1W7K-1511,1511,99
MLL-2B8G-1511,1511,3
MLL-2F3N-1511,1511,99
MLL-2G6O-1511,1511,5
MLL-2G8G-1511,1511,99
MLL-2G8Y-1511,1511,3
MLL-2K5R-1511,1511,99
MLL-2K6G-1511,1511,27
MLL-2K7P-1511,1511,24
MLL-2K7V-1511,1511,99
MLL-2K8G-1511,1511,99
MLL-2V6P-1511,1511,12
MLL-2V6R-1511,1511,99
MLL-2V8R-1511,1511,12
MLL-3B6K-1511,1511,9
MLL-3G5K-1511,1511,99
MLL-3G8W-1511,1511,99
MLL-3K5K-1511,1511,99
MLL-3K6V-1511,1511,5
MLL-3K7R-1511,1511,99
MLL-3K7W-1511,1511,99
MLL-3O5P-1511,1511,99
MLL-3O7W-1511,1511,99
MLL-3P6Y-1511,1511,27
MLL-3R5V-1511,1511,2
MLL-3R7K-1511,1511,23
MLL-3R8O-1511,1511,23
MLL-3V6R-1511,1511,4
MLL-3V8R-1511,1511,11
MLL-3W7R-1511,1511,7
MLL-3Y5Y-1511,1511,13
MLL-4B7K-1511,1511,18
MLL-4B8W-1511,1511,99
MLL-4G7R-1511,1511,99
MLL-4K6B-1511,1511,23
MLL-4K6G-1511,1511,23
MLL-4K7V-1511,1511,11
MLL-4K8P-1511,1511,24
MLL-4K8W-1511,1511,17
MLL-4P7O-1511,1511,19
MLL-4R5K-1511,1511,7
MLL-5B8K-1511,1511,24
MLL-5V8B-1511,1511,4
MLL-6G7K-1511,1511,99
MLL-6R8G-1511,1511,99
MLL-1B6G-1512,1512,99
MLL-1F4Y-1512,1512,99
MLL-1F5F-1512,1512,99
MLL-1G7O-1512,1512,12
MLL-1K8G-1512,1512,21
MLL-1P8W-1512,1512,11
MLL-1R7F-1512,1512,24
MLL-1R7K-1512,1512,99
MLL-1W4V-1512,1512,9
MLL-1W5W-1512,1512,99
MLL-2B3F-1512,1512,99
MLL-2B5G-1512,1512,99
MLL-2B5V-1512,1512,99
MLL-2F5P-1512,1512,99
MLL-2F6N-1512,1512,99
MLL-2F7G-1512,1512,99
MLL-2G3W-1512,1512,99
MLL-2G4F-1512,1512,99
MLL-2G5V-1512,1512,99
MLL-2G5W-1512,1512,21
MLL-2G6R-1512,1512,99
MLL-2K7G-1512,1512,99
MLL-2K7R-1512,1512,17
MLL-2K8V-1512,1512,99
MLL-2O5G-1512,1512,99
MLL-2R8Y-1512,1512,99
MLL-2V4F-1512,1512,99
MLL-2V8V-1512,1512,99
MLL-2W7G-1512,1512,99
MLL-2Y8F-1512,1512,26
MLL-2Y8G-1512,1512,99
MLL-2Y8O-1512,1512,99
MLL-3B6P-1512,1512,99
MLL-3B7P-1512,1512,24
MLL-3F7V-1512,1512,27
MLL-3K5G-1512,1512,99
MLL-3K6F-1512,1512,6
MLL-3K7V-1512,1512,27
MLL-3O5Y-1512,1512,99
MLL-3O8W-1512,1512,99
MLL-3R5K-1512,1512,99
MLL-3R8V-1512,1512,99
MLL-3W7K-1512,1512,99
MLL-3Y6G-1512,1512,13
MLL-4B5R-1512,1512,27
MLL-4F8K-1512,1512,17
MLL-4F8O-1512,1512,99
MLL-4G5V-1512,1512,99
MLL-4K5B-1512,1512,99
MLL-4K6O-1512,1512,21
MLL-4K6R-1512,1512,99
MLL-4O7O-1512,1512,99
MLL-4O8R-1512,1512,99
MLL-4P7R-1512,1512,99
MLL-4R7Y-1512,1512,99
MLL-4V7K-1512,1512,12
MLL-4W5P-1512,1512,99
MLL-4Y8Y-1512,1512,25
MLL-5B6F-1512,1512,99
MLL-5F6F-1512,1512,26
MLL-5F8W-1512,1512,99
MLL-5G6G-1512,1512,31
MLL-5K8W-1512,1512,99
MLL-5O6B-1512,1512,7
MLL-5P7F-1512,1512,12
MLL-5P8V-1512,1512,99
MLL-5V7K-1512,1512,2
MLL-5V7O-1512,1512,99
MLL-5V8G-1512,1512,7
MLL-5W7G-1512,1512,25
MLL-6B8O-1512,1512,99
MLL-6G8F-1512,1512,99
MLL-6K8F-1512,1512,99
MLL-7F8K-1512,1512,99
MLL-7F8W-1512,1512,99
MLL-7V8V-1512,1512,2
MLL-7Y8F-1512,1512,99
